query_id,class,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,Q21UP9|unreviewed|nitrate,456,5820.0,1402,1021,72.82453637660485
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A375HKU3|unreviewed|nitrate,457,5123.0,1491,873,58.55130784708249
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A935JG78|unreviewed|nitrate,458,5824.0,1401,1028,73.37615988579586
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A378YEF7|unreviewed|nitrate,459,5325.0,1470,910,61.904761904761905
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A1G1AQ71|unreviewed|nitrate,460,4805.0,1538,809,52.60078023407022
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0AB38DRK1|unreviewed|nitrate,461,5059.0,1479,859,58.07978363759296
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,C5T4J3|unreviewed|nitrate,462,5890.0,1391,1038,74.62257368799425
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A0E1W9H5|unreviewed|nitrate,463,5131.0,1477,867,58.70006770480705
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A6L6YJQ3|unreviewed|4Fe-4S,464,4203.0,1569,692,44.10452517527087
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A924C4E1|unreviewed|4Fe-4S,465,4603.0,1454,779,53.576341127922966
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,Q63SL1|unreviewed|nitrate,466,5131.0,1477,867,58.70006770480705
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A228Q375|unreviewed|nitrate,467,5281.0,1466,899,61.32332878581174
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A108EVR4|unreviewed|nitrate,468,5318.0,1468,907,61.78474114441417
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A522IA78|unreviewed|Nitrate,469,4271.0,1447,733,50.65653075328266
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0AAW4XX40|unreviewed|nitrate,470,5849.0,1401,1027,73.30478229835832
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A127JXR3|unreviewed|4Fe-4S,471,5779.0,1431,1022,71.41858839972048
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A9X1UM87|unreviewed|nitrate,472,5299.0,1483,905,61.024949426837495
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A1H3YBQ3|unreviewed|nitrate,473,5902.0,1390,1040,74.82014388489209
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A0Q8WNN0|unreviewed|nitrate,474,5177.0,1493,886,59.343603482920294
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0AAD0U9U5|unreviewed|nitrate,475,5163.0,1477,881,59.64793500338524
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A4R8LGH9|unreviewed|nitrate,476,5308.0,1481,910,61.44496961512491
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A1F4I257|unreviewed|nitrate,477,5837.0,1402,1023,72.96718972895863
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A2K4ML23|unreviewed|Nitrate,478,4093.0,1434,706,49.232914923291496
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,Q0JYX7|unreviewed|nitrate,479,5125.0,1489,873,58.62995298858294
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A6S7D863|unreviewed|nitrate,480,5200.0,1485,893,60.13468013468013
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A2D0IFP5|unreviewed|nitrate,481,5885.0,1392,1036,74.42528735632183
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A9D9WF71|unreviewed|nitrate,482,5035.0,1487,852,57.296570275722935
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A318JJG3|unreviewed|nitrate,483,5142.0,1474,878,59.56580732700135
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A4T0UK47|unreviewed|nitrate,484,5117.0,1482,869,58.63697705802969
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A1A9S122|unreviewed|nitrate,485,4937.0,1493,833,55.79370395177495
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A370NP79|unreviewed|nitrate,486,5098.0,1492,865,57.975871313672926
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A2R4CC12|unreviewed|nitrate,487,5123.0,1468,876,59.67302452316077
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0AAP5QG90|unreviewed|nitrate,488,6325.0,1324,1143,86.32930513595166
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A2W7PCE4|unreviewed|nitrate,489,5137.0,1494,874,58.500669344042834
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0AAU8SQF1|unreviewed|nitrate,490,5127.0,1479,868,58.68830290736985
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0AAX2RB94|unreviewed|nitrate,491,5286.0,1465,898,61.29692832764505
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A1F4ML40|unreviewed|nitrate,492,5807.0,1396,1019,72.99426934097421
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0AAE9I5C2|unreviewed|nitrate,493,5090.0,1490,867,58.18791946308725
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A085FTZ6|unreviewed|nitrate,494,5120.0,1511,879,58.17339510258107
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,D5X5C9|unreviewed|nitrate,495,5388.0,1465,924,63.0716723549488
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A2G6SG84|unreviewed|nitrate,496,5896.0,1388,1039,74.85590778097982
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A242MCF0|unreviewed|nitrate,497,5086.0,1495,862,57.65886287625418
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A7I8ED68|unreviewed|nitrate,498,5073.0,1481,863,58.27143821742066
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A1W0CH54|unreviewed|nitrate,499,5206.0,1471,892,60.639021074099254
Soil6.scaffold_460055642_c1_2,Betaproteobacteria,A0A258NVV7|unreviewed|nitrate,500,5808.0,1400,1018,72.71428571428571
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1X0WGQ6|unreviewed|nitrate,1,5109.0,1492,869,58.24396782841823
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A2I0EKI1|unreviewed|nitrate,2,5077.0,1502,859,57.19041278295606
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A7V8TR14|unreviewed|nitrate,3,5297.0,1470,906,61.63265306122449
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A831RH42|unreviewed|Nitrate,4,3866.0,1418,656,46.262341325811
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1H8PFU4|unreviewed|nitrate,5,5185.0,1481,880,59.419311276164755
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0H5AH85|unreviewed|nitrate,6,5177.0,1483,879,59.27174645987863
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A7Y7YU04|unreviewed|nitrate,7,5148.0,1488,877,58.93817204301075
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A3P1SV80|unreviewed|nitrate,8,5255.0,1469,903,61.470388019060586
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AA97BML1|unreviewed|nitrate,9,5164.0,1486,874,58.815612382234185
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A4R3VQS0|unreviewed|nitrate,10,5241.0,1472,893,60.66576086956522
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAU9CSU4|unreviewed|nitrate,11,5155.0,1471,878,59.68728755948335
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0F4XTZ4|unreviewed|nitrate,12,5201.0,1483,883,59.54146999325691
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5H8NRQ9|unreviewed|nitrate,13,5177.0,1473,875,59.402579769178544
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A2N1CWK7|unreviewed|nitrate,14,5245.0,1468,892,60.76294277929155
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A9E3MFF1|unreviewed|nitrate,15,5342.0,1467,918,62.57668711656442
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1V2JAJ7|unreviewed|nitrate,16,5206.0,1481,887,59.89196488858879
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A741MWR2|unreviewed|nitrate,17,5169.0,1475,874,59.25423728813559
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A522WTI1|unreviewed|nitrate,18,5361.0,1464,924,63.114754098360656
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A447V1U2|unreviewed|nitrate,19,5154.0,1485,878,59.12457912457912
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A2N7XR62|unreviewed|nitrate,20,5193.0,1482,881,59.446693657219974
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAD0LR92|unreviewed|nitrate,21,5172.0,1471,875,59.48334466349422
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,R8WU29|unreviewed|nitrate,22,5182.0,1475,879,59.59322033898305
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A431WRZ8|unreviewed|nitrate,23,5179.0,1487,884,59.44855413584398
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A737GXB6|unreviewed|nitrate,24,5181.0,1472,874,59.375
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,U7NSZ6|unreviewed|nitrate,25,5384.0,1464,927,63.31967213114754
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAP9A1F9|unreviewed|nitrate,26,5179.0,1484,879,59.23180592991913
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A560SC28|unreviewed|nitrate,27,5178.0,1484,879,59.23180592991913
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAQ1JK24|unreviewed|nitrate,28,5182.0,1481,879,59.35178933153274
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A482UGA7|unreviewed|nitrate,29,5231.0,1469,890,60.585432266848194
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A2Z3I8H3|unreviewed|nitrate,30,5050.0,1490,856,57.4496644295302
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A962KI91|unreviewed|nitrate,31,5225.0,1479,896,60.5814739688979
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0T9RF64|unreviewed|nitrate,32,5177.0,1481,883,59.62187711006077
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,U7NJN2|unreviewed|nitrate,33,5289.0,1465,906,61.84300341296929
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAX1FZ76|unreviewed|nitrate,34,5153.0,1483,867,58.46257585974376
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,W7P460|unreviewed|nitrate,35,5173.0,1475,878,59.525423728813564
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5W0NP63|unreviewed|nitrate,36,5164.0,1475,873,59.186440677966104
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A7Z0RWX8|unreviewed|nitrate,37,5298.0,1475,913,61.898305084745765
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0H3MH56|unreviewed|nitrate,38,5188.0,1477,882,59.71563981042654
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AA86YDC5|unreviewed|nitrate,39,5141.0,1500,874,58.266666666666666
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5C7TQW3|unreviewed|4Fe-4S,40,4312.0,1445,729,50.449826989619375
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAE5XHK1|unreviewed|nitrate,41,5255.0,1460,890,60.95890410958904
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1Z5H8F4|unreviewed|nitrate,42,4853.0,1542,815,52.853437094682235
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAX1C271|unreviewed|nitrate,43,5217.0,1482,888,59.91902834008097
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0Q8D8X4|unreviewed|nitrate,44,5176.0,1483,878,59.20431557653405
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5X2UM92|unreviewed|nitrate,45,5174.0,1474,875,59.362279511533245
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,J2ICC8|unreviewed|nitrate,46,5235.0,1458,887,60.83676268861454
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A4U6MN75|unreviewed|nitrate,47,5200.0,1470,884,60.136054421768705
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A6I7D0T9|unreviewed|nitrate,48,5124.0,1484,868,58.490566037735846
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,M7DFF2|unreviewed|nitrate,49,5378.0,1449,926,63.90614216701174
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AA42P192|unreviewed|nitrate,50,5214.0,1467,886,60.39536468984322
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1V3H5P9|unreviewed|nitrate,51,5226.0,1481,880,59.419311276164755
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A917Z7F6|unreviewed|nitrate,52,5309.0,1467,917,62.508520790729385
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0H3HGR5|unreviewed|nitrate,53,5177.0,1487,882,59.31405514458642
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1G8KQ03|unreviewed|nitrate,54,5210.0,1491,895,60.02682763246143
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A3N1P394|unreviewed|nitrate,55,5251.0,1478,894,60.487144790257105
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A8E6JJI4|unreviewed|nitrate,56,5177.0,1473,875,59.402579769178544
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,G9Y5L4|unreviewed|nitrate,57,5215.0,1494,889,59.50468540829986
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A8K0XWL6|unreviewed|nitrate,58,5172.0,1483,882,59.47403910991233
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A8B6IKP8|unreviewed|nitrate,59,5132.0,1482,871,58.77192982456141
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A658NSP3|unreviewed|nitrate,60,5202.0,1467,884,60.259032038173146
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1I3DLV6|unreviewed|nitrate,61,5368.0,1462,928,63.47469220246238
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5H8FEJ5|unreviewed|nitrate,62,5192.0,1473,883,59.94568906992532
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A7Y8PF68|unreviewed|nitrate,63,5106.0,1506,876,58.16733067729084
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A716F7F8|unreviewed|nitrate,64,5159.0,1475,877,59.45762711864406
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5F1FDI2|unreviewed|nitrate,65,5191.0,1477,882,59.71563981042654
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5I5DBG4|unreviewed|nitrate,66,5177.0,1473,875,59.402579769178544
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A603B8P9|unreviewed|nitrate,67,5171.0,1475,874,59.25423728813559
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A6C6Z0J1|unreviewed|nitrate,68,5184.0,1471,881,59.89123045547247
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A066UMG0|unreviewed|nitrate,69,5092.0,1507,870,57.730590577305904
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5B0BNB7|unreviewed|nitrate,70,5168.0,1483,876,59.06945380984491
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A2A2FC76|unreviewed|nitrate,71,5260.0,1462,897,61.35430916552668
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,F4SXX4|unreviewed|nitrate,72,5197.0,1511,879,58.17339510258107
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A4U9HVF5|unreviewed|Respiratory,73,2958.0,1378,500,36.284470246734394
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0J1LWZ6|unreviewed|nitrate,74,5182.0,1481,882,59.55435516542876
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5Q2VGI1|unreviewed|nitrate,75,5218.0,1481,895,60.43214044564483
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A7Y0NK93|unreviewed|nitrate,76,5392.0,1453,929,63.936682725395734
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A3N4P042|unreviewed|nitrate,77,5158.0,1466,872,59.481582537517056
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A061JQX2|unreviewed|nitrate,78,5225.0,1470,886,60.27210884353742
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1X1CWZ0|unreviewed|nitrate,79,5121.0,1470,863,58.70748299319728
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A8FUP0|unreviewed|nitrate,80,5181.0,1487,887,59.65030262273034
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AA43TJ74|unreviewed|nitrate,81,5398.0,1460,929,63.630136986301366
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,K8WSE6|unreviewed|nitrate,82,5133.0,1482,864,58.2995951417004
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0Q2Y229|unreviewed|nitrate,83,5140.0,1484,863,58.153638814016176
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0Q4N2M9|unreviewed|nitrate,84,5230.0,1477,892,60.39268788083953
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A084IIP9|unreviewed|nitrate,85,5060.0,1500,863,57.53333333333334
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A483AQH1|unreviewed|nitrate,86,5110.0,1478,864,58.4573748308525
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5I0EZB5|unreviewed|nitrate,87,5177.0,1473,875,59.402579769178544
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1H0HFX9|unreviewed|nitrate,88,5266.0,1473,904,61.37135098438561
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A8E6U0A4|unreviewed|nitrate,89,5177.0,1473,875,59.402579769178544
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAU7HCV1|unreviewed|nitrate,90,5157.0,1478,867,58.66035182679297
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1H2VN79|unreviewed|nitrate,91,3987.0,1692,664,39.2434988179669
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,G3XCX1|unreviewed|nitrate,92,5293.0,1479,912,61.66328600405679
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0ABC7ZTZ5|unreviewed|Respiratory,93,5189.0,1470,878,59.72789115646259
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A085GEN4|unreviewed|nitrate,94,5174.0,1480,881,59.527027027027025
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A077LJS3|unreviewed|nitrate,95,5156.0,1486,881,59.286675639300135
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A564LWR1|unreviewed|nitrate,96,5194.0,1474,881,59.76933514246947
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,D2TL88|unreviewed|nitrate,97,5157.0,1481,878,59.284267386900744
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A024HMD9|unreviewed|nitrate,98,5224.0,1484,895,60.309973045822105
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A9X8MDD6|unreviewed|nitrate,99,5197.0,1471,879,59.755268524813054
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1X1BUZ6|unreviewed|nitrate,100,5177.0,1484,884,59.56873315363881
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A4P8YLE7|unreviewed|nitrate,101,5155.0,1481,876,59.149223497636726
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAW4GD11|unreviewed|nitrate,102,5175.0,1469,882,60.04084411164057
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A4P7PG66|unreviewed|nitrate,103,5206.0,1482,884,59.64912280701754
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A9D0YGH5|unreviewed|nitrate,104,5247.0,1470,886,60.27210884353742
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A6G8DGJ4|unreviewed|nitrate,105,5270.0,1464,897,61.270491803278695
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A2V2A5R8|unreviewed|nitrate,106,5097.0,1498,864,57.67690253671562
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A657AK96|unreviewed|nitrate,107,5241.0,1461,891,60.98562628336756
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAU7XW00|unreviewed|nitrate,108,5300.0,1475,914,61.96610169491525
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0G4Q8U9|unreviewed|nitrate,109,5121.0,1485,867,58.38383838383838
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0K1UFP8|unreviewed|nitrate,110,5405.0,1450,935,64.48275862068965
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A6C7HZE3|unreviewed|nitrate,111,5171.0,1473,874,59.334691106585204
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A3D8H3I9|unreviewed|nitrate,112,5406.0,1451,935,64.43831840110269
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A917CDE8|unreviewed|nitrate,113,5239.0,1463,888,60.697197539302806
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A2V2BNZ8|unreviewed|nitrate,114,5081.0,1476,861,58.333333333333336
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAX1G997|unreviewed|nitrate,115,5199.0,1479,887,59.972954699121026
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0H4I712|unreviewed|nitrate,116,5367.0,1455,922,63.36769759450171
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A7Z8ZPK9|unreviewed|nitrate,117,5178.0,1472,876,59.5108695652174
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0ABF7T710|unreviewed|Nitrate,118,5185.0,1476,882,59.756097560975604
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A6N0HVU6|unreviewed|nitrate,119,4753.0,1548,795,51.356589147286826
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0D5M3R1|unreviewed|nitrate,120,5298.0,1475,913,61.898305084745765
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,J3DMA4|unreviewed|nitrate,121,5204.0,1481,883,59.62187711006077
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1T2L6N9|unreviewed|nitrate,122,4753.0,1548,795,51.356589147286826
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A220ULC6|unreviewed|nitrate,123,5175.0,1484,868,58.490566037735846
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A368TM77|unreviewed|4Fe-4S,124,2890.0,1376,498,36.19186046511628
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A2G0XB24|unreviewed|nitrate,125,5200.0,1480,884,59.72972972972973
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A3R9F5X3|unreviewed|nitrate,126,5143.0,1483,872,58.79973027646662
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1H8ED23|unreviewed|nitrate,127,5297.0,1478,915,61.90798376184033
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,C6DJ27|unreviewed|nitrate,128,5249.0,1487,895,60.18829858776059
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A432VVX5|unreviewed|nitrate,129,5263.0,1462,893,61.08071135430917
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A701WRR7|unreviewed|nitrate,130,5189.0,1473,882,59.877800407331975
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A257MYL6|unreviewed|nitrate,131,5284.0,1423,912,64.0899508081518
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,U7P5Y0|unreviewed|nitrate,132,5384.0,1464,927,63.31967213114754
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A6G6TLV9|unreviewed|nitrate,133,5122.0,1485,869,58.51851851851851
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5F1I2K7|unreviewed|nitrate,134,4681.0,1454,799,54.95185694635488
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAW9C8B4|unreviewed|nitrate,135,5130.0,1484,869,58.55795148247979
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A5I8I1R2|unreviewed|nitrate,136,5177.0,1473,875,59.402579769178544
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AA36ACM9|unreviewed|nitrate,137,5163.0,1472,874,59.375
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,N2IVZ2|unreviewed|nitrate,138,4935.0,1515,829,54.71947194719472
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A3T0A8Y9|unreviewed|nitrate,139,5195.0,1473,884,60.01357773251868
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AB39I464|unreviewed|nitrate,140,5182.0,1477,879,59.51252538930264
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAX3S466|unreviewed|nitrate,141,5145.0,1483,870,58.66486850977748
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A839V8L2|unreviewed|nitrate,142,5299.0,1470,912,62.04081632653061
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1M7EDS6|unreviewed|nitrate,143,5247.0,1481,896,60.49966239027684
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,B7LSG5|unreviewed|nitrate,144,5193.0,1476,883,59.82384823848238
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A1X7GEL2|unreviewed|nitrate,145,5180.0,1485,880,59.25925925925925
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AB36PAX2|unreviewed|Nitrate,146,4228.0,1429,720,50.38488453463961
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AAU7IWP4|unreviewed|nitrate,147,5158.0,1476,873,59.14634146341463
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A729PXZ7|unreviewed|nitrate,148,5187.0,1474,881,59.76933514246947
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0AA96HPB7|unreviewed|nitrate,149,5196.0,1474,880,59.70149253731343
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A7R6W6C8|unreviewed|nitrate,150,4869.0,1540,818,53.116883116883116
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0ABD3ZCD9|unreviewed|Respiratory,151,5224.0,1477,891,60.32498307379824
Soil6.scaffold_460055642_c1_2,Gammaproteobacteria,A0A0T9PQM0|unreviewed|nitrate,152,5202.0,1477,887,60.054163845633035
